,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,35,LAL,NBA,PF,77,2390,,,,93%,7%,+7.3,+8.7,25,13,94,3,58,0,266,12,28
2001-02,36,ORL,NBA,C,76,2210,,,,31%,69%,+5.7,+8.9,20,15,62,4,53,0,248,14,13
2002-03,37,ORL,NBA,PF,5,85,,,,60%,40%,-8.0,-8.2,0,0,3,0,0,0,17,0,1
2003-04,38,LAL,NBA,PF,55,1106,,,,77%,23%,+1.2,-3.7,16,7,40,2,19,0,155,2,10
Career,,,NBA,,213,5791,,,,66%,34%,+5.3,+6.2,61,35,199,9,130,0,686,28,52
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,LAL,NBA,,132,3496,,,,88%,12%,+5.4,+4.8,41,20,134,5,77,0,421,14,38
2 seasons,,ORL,NBA,,81,2295,,,,32%,68%,+5.2,+8.3,20,15,65,4,53,0,265,14,14
