,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1998-99,18,FLORIDA,31,660,117,194,0,2,93,157,,154,24,22,21,,,327,.603,.000,.592,21.3,10.5,5.0,0.8
1999-00,19,FLORIDA,37,830,169,292,0,0,99,155,,189,33,31,29,,,437,.579,,.639,22.4,11.8,5.1,0.9
2000-01,20,FLORIDA,31,870,188,315,0,0,146,206,,232,31,26,31,,,522,.597,,.709,28.1,16.8,7.5,1.0
2001-02,21,FLORIDA,31,876,159,283,0,1,177,255,,256,51,28,39,,,495,.562,.000,.694,28.3,16.0,8.3,1.6
Career,,,130,3236,633,1084,0,3,515,773,,831,139,107,120,,,1781,.584,.000,.666,24.9,13.7,6.4,1.1
