,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,22,TOT,NBA,SG,7,44,38%,62%,,,,-17.8,-19.9,3,2,1,0,0,0,4,0,0
2001-02,22,PHO,NBA,SG,5,42,35%,65%,,,,-15.7,-15.0,3,2,1,0,0,0,4,0,0
2001-02,22,DAL,NBA,SG,2,2,100%,,,,,,,0,0,0,0,0,0,0,0,0
2005-06,26,MIL,NBA,SG,59,1283,24%,72%,4%,,,+0.9,+3.1,25,9,44,2,38,11,298,7,23
2006-07,27,MIL,NBA,SG,82,2848,5%,82%,13%,,,-5.3,-1.8,50,28,104,7,78,25,557,24,47
2007-08,28,MIL,NBA,SG,68,1628,22%,65%,14%,,,-7.7,-0.3,43,24,46,4,35,11,476,3,31
2008-09,29,MIL,NBA,SG,70,1783,2%,91%,7%,,,-3.4,-3.7,44,18,54,4,27,32,343,4,21
2009-10,30,MIL,NBA,SG,71,1611,4%,86%,11%,,,+1.4,-1.0,25,17,65,2,27,19,240,7,25
2010-11,31,GSW,NBA,SG,19,171,10%,83%,7%,,,+2.0,+4.9,2,3,3,0,0,3,31,0,3
Career,,,NBA,,376,9368,10%,80%,10%,,,-3.3,-1.1,192,101,317,19,205,101,1949,45,150
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,MIL,NBA,,350,9153,10%,80%,10%,,,-3.3,-1.1,187,96,313,19,205,98,1914,45,147
1 season,,GSW,NBA,,19,171,10%,83%,7%,,,+2.0,+4.9,2,3,3,0,0,3,31,0,3
1 season,,PHO,NBA,,5,42,35%,65%,,,,-15.7,-15.0,3,2,1,0,0,0,4,0,0
1 season,,DAL,NBA,,2,2,100%,,,,,,,0,0,0,0,0,0,0,0,0
